SAMPLE,DATE,TIME,Comp.Cond,Uncomp.Cond
 6143 ,10/03/2016,03:58:04下午,1.717,2.027
 6144 ,10/03/2016,03:58:04下午,1.717,2.027
 6145 ,10/03/2016,03:58:04下午,1.717,2.027
 6146 ,10/03/2016,03:58:04下午,1.717,2.027
 6147 ,10/03/2016,03:58:04下午,1.717,2.027
 6148 ,10/03/2016,03:58:05下午,1.717,2.027
 6149 ,10/03/2016,03:58:05下午,1.717,2.027
 6150 ,10/03/2016,03:58:05下午,1.717,2.027
 6151 ,10/03/2016,03:58:05下午,1.717,2.027
 6152 ,10/03/2016,03:58:05下午,1.717,2.027
 6153 ,10/03/2016,03:58:05下午,1.717,2.027
 6154 ,10/03/2016,03:58:06下午,1.717,2.028
 6155 ,10/03/2016,03:58:06下午,1.717,2.028
 6156 ,10/03/2016,03:58:06下午,1.717,2.028
 6157 ,10/03/2016,03:58:06下午,1.717,2.028
 6158 ,10/03/2016,03:58:06下午,1.717,2.028
 6159 ,10/03/2016,03:58:07下午,1.716,2.026
 6160 ,10/03/2016,03:58:07下午,1.716,2.026
 6161 ,10/03/2016,03:58:07下午,1.716,2.026
 6162 ,10/03/2016,03:58:07下午,1.716,2.026
 6163 ,10/03/2016,03:58:07下午,1.716,2.026
 6164 ,10/03/2016,03:58:07下午,1.716,2.026
 6165 ,10/03/2016,03:58:08下午,1.716,2.026
 6166 ,10/03/2016,03:58:08下午,1.716,2.026
 6167 ,10/03/2016,03:58:08下午,1.716,2.026
 6168 ,10/03/2016,03:58:08下午,1.715,2.026
 6169 ,10/03/2016,03:58:08下午,1.715,2.026
 6170 ,10/03/2016,03:58:08下午,1.715,2.026
 6171 ,10/03/2016,03:58:09下午,1.715,2.026
 6172 ,10/03/2016,03:58:09下午,1.715,2.026
 6173 ,10/03/2016,03:58:09下午,1.716,2.026
 6174 ,10/03/2016,03:58:09下午,1.716,2.026
 6175 ,10/03/2016,03:58:09下午,1.716,2.026
 6176 ,10/03/2016,03:58:09下午,1.716,2.026
 6177 ,10/03/2016,03:58:10下午,1.715,2.026
 6178 ,10/03/2016,03:58:10下午,1.715,2.026
 6179 ,10/03/2016,03:58:10下午,1.715,2.026
 6180 ,10/03/2016,03:58:10下午,1.715,2.026
 6181 ,10/03/2016,03:58:10下午,1.715,2.026
 6182 ,10/03/2016,03:58:11下午,1.715,2.026
 6183 ,10/03/2016,03:58:11下午,1.715,2.026
 6184 ,10/03/2016,03:58:11下午,1.715,2.026
 6185 ,10/03/2016,03:58:11下午,1.715,2.026
 6186 ,10/03/2016,03:58:11下午,1.715,2.026
 6187 ,10/03/2016,03:58:11下午,1.715,2.026
 6188 ,10/03/2016,03:58:12下午,1.715,2.026
 6189 ,10/03/2016,03:58:12下午,1.715,2.026
 6190 ,10/03/2016,03:58:12下午,1.715,2.025
 6191 ,10/03/2016,03:58:12下午,1.715,2.025
 6192 ,10/03/2016,03:58:12下午,1.715,2.025
 6193 ,10/03/2016,03:58:12下午,1.715,2.025
 6194 ,10/03/2016,03:58:13下午,1.715,2.025
 6195 ,10/03/2016,03:58:13下午,1.714,2.025
 6196 ,10/03/2016,03:58:13下午,1.714,2.025
 6197 ,10/03/2016,03:58:13下午,1.714,2.025
 6198 ,10/03/2016,03:58:13下午,1.714,2.025
 6199 ,10/03/2016,03:58:13下午,1.714,2.024
 6200 ,10/03/2016,03:58:14下午,1.714,2.024
 6201 ,10/03/2016,03:58:14下午,1.714,2.024
 6202 ,10/03/2016,03:58:14下午,1.714,2.024
 6203 ,10/03/2016,03:58:14下午,1.714,2.024
 6204 ,10/03/2016,03:58:14下午,1.714,2.024
 6205 ,10/03/2016,03:58:15下午,1.714,2.024
 6206 ,10/03/2016,03:58:15下午,1.714,2.024
 6207 ,10/03/2016,03:58:15下午,1.714,2.024
 6208 ,10/03/2016,03:58:15下午,1.714,2.023
 6209 ,10/03/2016,03:58:15下午,1.713,2.023
 6210 ,10/03/2016,03:58:15下午,1.713,2.023
 6211 ,10/03/2016,03:58:16下午,1.713,2.023
 6212 ,10/03/2016,03:58:16下午,1.713,2.023
 6213 ,10/03/2016,03:58:16下午,1.713,2.023
 6214 ,10/03/2016,03:58:16下午,1.713,2.023
 6215 ,10/03/2016,03:58:16下午,1.713,2.023
 6216 ,10/03/2016,03:58:16下午,1.713,2.023
 6217 ,10/03/2016,03:58:17下午,1.713,2.023
 6218 ,10/03/2016,03:58:17下午,1.713,2.023
 6219 ,10/03/2016,03:58:17下午,1.713,2.023
 6220 ,10/03/2016,03:58:17下午,1.713,2.023
 6221 ,10/03/2016,03:58:17下午,1.713,2.023
 6222 ,10/03/2016,03:58:18下午,1.713,2.023
 6223 ,10/03/2016,03:58:18下午,1.713,2.023
 6224 ,10/03/2016,03:58:18下午,1.713,2.023
 6225 ,10/03/2016,03:58:18下午,1.713,2.023
 6226 ,10/03/2016,03:58:18下午,1.713,2.023
 6227 ,10/03/2016,03:58:18下午,1.713,2.023
 6228 ,10/03/2016,03:58:19下午,1.713,2.023
 6229 ,10/03/2016,03:58:19下午,1.713,2.023
 6230 ,10/03/2016,03:58:19下午,1.713,2.023
 6231 ,10/03/2016,03:58:19下午,1.712,2.022
 6232 ,10/03/2016,03:58:19下午,1.712,2.022
 6233 ,10/03/2016,03:58:19下午,1.712,2.022
 6234 ,10/03/2016,03:58:20下午,1.712,2.022
 6235 ,10/03/2016,03:58:20下午,1.712,2.022
 6236 ,10/03/2016,03:58:20下午,1.712,2.022
 6237 ,10/03/2016,03:58:20下午,1.712,2.022
 6238 ,10/03/2016,03:58:20下午,1.712,2.022
 6239 ,10/03/2016,03:58:20下午,1.712,2.022
 6240 ,10/03/2016,03:58:21下午,1.712,2.022
 6241 ,10/03/2016,03:58:21下午,1.712,2.022
 6242 ,10/03/2016,03:58:21下午,1.712,2.022
 6243 ,10/03/2016,03:58:21下午,1.712,2.022
 6244 ,10/03/2016,03:58:21下午,1.712,2.022
 6245 ,10/03/2016,03:58:22下午,1.712,2.022
 6246 ,10/03/2016,03:58:22下午,1.712,2.022
 6247 ,10/03/2016,03:58:22下午,1.712,2.022
 6248 ,10/03/2016,03:58:22下午,1.712,2.022
 6249 ,10/03/2016,03:58:22下午,1.712,2.021
 6250 ,10/03/2016,03:58:22下午,1.712,2.021
 6251 ,10/03/2016,03:58:23下午,1.712,2.021
 6252 ,10/03/2016,03:58:23下午,1.712,2.021
 6253 ,10/03/2016,03:58:23下午,1.712,2.021
 6254 ,10/03/2016,03:58:23下午,1.711,2.021
 6255 ,10/03/2016,03:58:23下午,1.711,2.021
 6256 ,10/03/2016,03:58:23下午,1.711,2.021
 6257 ,10/03/2016,03:58:24下午,1.711,2.021
 6258 ,10/03/2016,03:58:24下午,1.712,2.021
 6259 ,10/03/2016,03:58:24下午,1.712,2.021
 6260 ,10/03/2016,03:58:24下午,1.712,2.021
 6261 ,10/03/2016,03:58:24下午,1.712,2.021
 6262 ,10/03/2016,03:58:24下午,1.712,2.022
 6263 ,10/03/2016,03:58:25下午,1.712,2.022
 6264 ,10/03/2016,03:58:25下午,1.712,2.022
 6265 ,10/03/2016,03:58:25下午,1.712,2.022
 6266 ,10/03/2016,03:58:25下午,1.712,2.022
 6267 ,10/03/2016,03:58:25下午,1.711,2.021
 6268 ,10/03/2016,03:58:26下午,1.711,2.021
 6269 ,10/03/2016,03:58:26下午,1.711,2.021
 6270 ,10/03/2016,03:58:26下午,1.711,2.021
 6271 ,10/03/2016,03:58:26下午,1.711,2.021
 6272 ,10/03/2016,03:58:26下午,1.711,2.021
 6273 ,10/03/2016,03:58:26下午,1.711,2.021
 6274 ,10/03/2016,03:58:27下午,1.711,2.021
 6275 ,10/03/2016,03:58:27下午,1.711,2.021
 6276 ,10/03/2016,03:58:27下午,1.712,2.021
 6277 ,10/03/2016,03:58:27下午,1.712,2.021
 6278 ,10/03/2016,03:58:27下午,1.712,2.021
 6279 ,10/03/2016,03:58:27下午,1.712,2.021
 6280 ,10/03/2016,03:58:28下午,1.712,2.020
 6281 ,10/03/2016,03:58:28下午,1.710,2.020
 6282 ,10/03/2016,03:58:28下午,1.710,2.020
 6283 ,10/03/2016,03:58:28下午,1.710,2.020
 6284 ,10/03/2016,03:58:28下午,1.710,2.020
 6285 ,10/03/2016,03:58:29下午,1.711,2.021
 6286 ,10/03/2016,03:58:29下午,1.711,2.021
 6287 ,10/03/2016,03:58:29下午,1.711,2.021
 6288 ,10/03/2016,03:58:29下午,1.711,2.021
 6289 ,10/03/2016,03:58:29下午,1.711,2.021
 6290 ,10/03/2016,03:58:29下午,1.711,2.021
 6291 ,10/03/2016,03:58:30下午,1.711,2.021
 6292 ,10/03/2016,03:58:30下午,1.711,2.021
 6293 ,10/03/2016,03:58:30下午,1.711,2.021
 6294 ,10/03/2016,03:58:30下午,1.710,2.020
 6295 ,10/03/2016,03:58:30下午,1.710,2.020
 6296 ,10/03/2016,03:58:30下午,1.710,2.020
 6297 ,10/03/2016,03:58:31下午,1.710,2.020
 6298 ,10/03/2016,03:58:31下午,1.710,2.020
 6299 ,10/03/2016,03:58:31下午,1.710,2.020
 6300 ,10/03/2016,03:58:31下午,1.710,2.020
 6301 ,10/03/2016,03:58:31下午,1.710,2.020
 6302 ,10/03/2016,03:58:31下午,1.710,2.020
 6303 ,10/03/2016,03:58:32下午,1.709,2.019
 6304 ,10/03/2016,03:58:32下午,1.709,2.019
 6305 ,10/03/2016,03:58:32下午,1.709,2.019
 6306 ,10/03/2016,03:58:32下午,1.709,2.019
 6307 ,10/03/2016,03:58:32下午,1.709,2.019
 6308 ,10/03/2016,03:58:33下午,1.709,2.019
 6309 ,10/03/2016,03:58:33下午,1.709,2.019
 6310 ,10/03/2016,03:58:33下午,1.709,2.019
 6311 ,10/03/2016,03:58:33下午,1.709,2.019
 6312 ,10/03/2016,03:58:33下午,1.709,2.019
 6313 ,10/03/2016,03:58:33下午,1.709,2.019
 6314 ,10/03/2016,03:58:34下午,1.709,2.019
 6315 ,10/03/2016,03:58:34下午,1.709,2.019
 6316 ,10/03/2016,03:58:34下午,1.709,2.019
 6317 ,10/03/2016,03:58:34下午,1.709,2.019
 6318 ,10/03/2016,03:58:34下午,1.709,2.019
 6319 ,10/03/2016,03:58:34下午,1.709,2.019
 6320 ,10/03/2016,03:58:35下午,1.709,2.019
 6321 ,10/03/2016,03:58:35下午,1.709,2.018
 6322 ,10/03/2016,03:58:35下午,1.709,2.018
 6323 ,10/03/2016,03:58:35下午,1.709,2.018
 6324 ,10/03/2016,03:58:35下午,1.709,2.018
 6325 ,10/03/2016,03:58:35下午,1.709,2.018
 6326 ,10/03/2016,03:58:36下午,1.709,2.018
 6327 ,10/03/2016,03:58:36下午,1.709,2.018
 6328 ,10/03/2016,03:58:36下午,1.709,2.018
 6329 ,10/03/2016,03:58:36下午,1.709,2.018
 6330 ,10/03/2016,03:58:36下午,1.709,2.018
 6331 ,10/03/2016,03:58:37下午,1.709,2.018
 6332 ,10/03/2016,03:58:37下午,1.709,2.018
 6333 ,10/03/2016,03:58:37下午,1.709,2.018
 6334 ,10/03/2016,03:58:37下午,1.709,2.018
 6335 ,10/03/2016,03:58:37下午,1.709,2.018
 6336 ,10/03/2016,03:58:37下午,1.709,2.018
 6337 ,10/03/2016,03:58:38下午,1.709,2.018
 6338 ,10/03/2016,03:58:38下午,1.709,2.018
 6339 ,10/03/2016,03:58:38下午,1.709,2.018
 6340 ,10/03/2016,03:58:38下午,1.709,2.018
 6341 ,10/03/2016,03:58:38下午,1.709,2.018
 6342 ,10/03/2016,03:58:38下午,1.709,2.018
 6343 ,10/03/2016,03:58:39下午,1.709,2.017
 6344 ,10/03/2016,03:58:39下午,1.708,2.017
 6345 ,10/03/2016,03:58:39下午,1.708,2.017
 6346 ,10/03/2016,03:58:39下午,1.708,2.017
 6347 ,10/03/2016,03:58:39下午,1.708,2.017
 6348 ,10/03/2016,03:58:39下午,1.708,2.017
 6349 ,10/03/2016,03:58:40下午,1.708,2.017
 6350 ,10/03/2016,03:58:40下午,1.708,2.017
 6351 ,10/03/2016,03:58:40下午,1.708,2.017
 6352 ,10/03/2016,03:58:40下午,1.708,2.017
 6353 ,10/03/2016,03:58:40下午,1.708,2.017
 6354 ,10/03/2016,03:58:40下午,1.708,2.017
 6355 ,10/03/2016,03:58:41下午,1.708,2.017
 6356 ,10/03/2016,03:58:41下午,1.708,2.017
 6357 ,10/03/2016,03:58:41下午,1.707,2.016
 6358 ,10/03/2016,03:58:41下午,1.707,2.016
 6359 ,10/03/2016,03:58:41下午,1.707,2.016
 6360 ,10/03/2016,03:58:42下午,1.707,2.016
 6361 ,10/03/2016,03:58:42下午,1.707,2.016
 6362 ,10/03/2016,03:58:42下午,1.707,2.016
 6363 ,10/03/2016,03:58:42下午,1.707,2.016
 6364 ,10/03/2016,03:58:42下午,1.707,2.016
 6365 ,10/03/2016,03:58:42下午,1.707,2.016
 6366 ,10/03/2016,03:58:43下午,1.707,2.016
 6367 ,10/03/2016,03:58:43下午,1.707,2.016
 6368 ,10/03/2016,03:58:43下午,1.707,2.016
 6369 ,10/03/2016,03:58:43下午,1.707,2.016
 6370 ,10/03/2016,03:58:43下午,1.707,2.016
 6371 ,10/03/2016,03:58:43下午,1.707,2.016
 6372 ,10/03/2016,03:58:44下午,1.707,2.016
 6373 ,10/03/2016,03:58:44下午,1.707,2.016
 6374 ,10/03/2016,03:58:44下午,1.707,2.016
 6375 ,10/03/2016,03:58:44下午,1.706,2.015
 6376 ,10/03/2016,03:58:44下午,1.706,2.015
 6377 ,10/03/2016,03:58:44下午,1.706,2.015
 6378 ,10/03/2016,03:58:45下午,1.706,2.015
 6379 ,10/03/2016,03:58:45下午,1.706,2.016
 6380 ,10/03/2016,03:58:45下午,1.706,2.016
 6381 ,10/03/2016,03:58:45下午,1.706,2.016
 6382 ,10/03/2016,03:58:45下午,1.706,2.016
 6383 ,10/03/2016,03:58:45下午,1.706,2.016
 6384 ,10/03/2016,03:58:46下午,1.706,2.015
 6385 ,10/03/2016,03:58:46下午,1.706,2.015
 6386 ,10/03/2016,03:58:46下午,1.706,2.015
 6387 ,10/03/2016,03:58:46下午,1.706,2.015
 6388 ,10/03/2016,03:58:46下午,1.706,2.015
 6389 ,10/03/2016,03:58:47下午,1.706,2.015
 6390 ,10/03/2016,03:58:47下午,1.706,2.015
 6391 ,10/03/2016,03:58:47下午,1.706,2.015
 6392 ,10/03/2016,03:58:47下午,1.706,2.015
 6393 ,10/03/2016,03:58:47下午,1.706,2.015
 6394 ,10/03/2016,03:58:47下午,1.706,2.015
 6395 ,10/03/2016,03:58:48下午,1.706,2.015
 6396 ,10/03/2016,03:58:48下午,1.706,2.015
 6397 ,10/03/2016,03:58:48下午,1.706,2.014
 6398 ,10/03/2016,03:58:48下午,1.705,2.014
 6399 ,10/03/2016,03:58:48下午,1.705,2.014
 6400 ,10/03/2016,03:58:48下午,1.705,2.014
 6401 ,10/03/2016,03:58:49下午,1.705,2.014
 6402 ,10/03/2016,03:58:49下午,1.705,2.014
 6403 ,10/03/2016,03:58:49下午,1.705,2.014
 6404 ,10/03/2016,03:58:49下午,1.705,2.014
 6405 ,10/03/2016,03:58:49下午,1.705,2.014
 6406 ,10/03/2016,03:58:49下午,1.705,2.013
 6407 ,10/03/2016,03:58:50下午,1.704,2.013
 6408 ,10/03/2016,03:58:50下午,1.704,2.013
 6409 ,10/03/2016,03:58:50下午,1.704,2.013
 6410 ,10/03/2016,03:58:50下午,1.704,2.013
 6411 ,10/03/2016,03:58:50下午,1.705,2.014
 6412 ,10/03/2016,03:58:51下午,1.705,2.014
 6413 ,10/03/2016,03:58:51下午,1.705,2.014
 6414 ,10/03/2016,03:58:51下午,1.705,2.014
 6415 ,10/03/2016,03:58:51下午,1.705,2.013
 6416 ,10/03/2016,03:58:51下午,1.704,2.013
 6417 ,10/03/2016,03:58:51下午,1.704,2.013
 6418 ,10/03/2016,03:58:52下午,1.704,2.013
 6419 ,10/03/2016,03:58:52下午,1.704,2.013
 6420 ,10/03/2016,03:58:52下午,1.704,2.013
 6421 ,10/03/2016,03:58:52下午,1.704,2.013
 6422 ,10/03/2016,03:58:52下午,1.704,2.013
 6423 ,10/03/2016,03:58:52下午,1.704,2.013
 6424 ,10/03/2016,03:58:53下午,1.704,2.013
 6425 ,10/03/2016,03:58:53下午,1.704,2.013
 6426 ,10/03/2016,03:58:53下午,1.704,2.013
 6427 ,10/03/2016,03:58:53下午,1.704,2.013
 6428 ,10/03/2016,03:58:53下午,1.704,2.013
 6429 ,10/03/2016,03:58:54下午,1.704,2.013
 6430 ,10/03/2016,03:58:54下午,1.704,2.013
 6431 ,10/03/2016,03:58:54下午,1.704,2.013
 6432 ,10/03/2016,03:58:54下午,1.704,2.013
 6433 ,10/03/2016,03:58:54下午,1.704,2.012
 6434 ,10/03/2016,03:58:54下午,1.704,2.012
 6435 ,10/03/2016,03:58:55下午,1.704,2.012
 6436 ,10/03/2016,03:58:55下午,1.704,2.012
 6437 ,10/03/2016,03:58:55下午,1.704,2.012
 6438 ,10/03/2016,03:58:55下午,1.703,2.011
 6439 ,10/03/2016,03:58:55下午,1.703,2.011
 6440 ,10/03/2016,03:58:55下午,1.703,2.011
 6441 ,10/03/2016,03:58:56下午,1.703,2.011
 6442 ,10/03/2016,03:58:56下午,1.703,2.012
 6443 ,10/03/2016,03:58:56下午,1.704,2.012
 6444 ,10/03/2016,03:58:56下午,1.704,2.012
 6445 ,10/03/2016,03:58:56下午,1.704,2.012
 6446 ,10/03/2016,03:58:56下午,1.704,2.012
 6447 ,10/03/2016,03:58:57下午,1.702,2.011
 6448 ,10/03/2016,03:58:57下午,1.702,2.011
 6449 ,10/03/2016,03:58:57下午,1.702,2.011
 6450 ,10/03/2016,03:58:57下午,1.702,2.011
 6451 ,10/03/2016,03:58:57下午,1.702,2.012
 6452 ,10/03/2016,03:58:58下午,1.704,2.012
 6453 ,10/03/2016,03:58:58下午,1.704,2.012
 6454 ,10/03/2016,03:58:58下午,1.704,2.012
 6455 ,10/03/2016,03:58:58下午,1.704,2.012
 6456 ,10/03/2016,03:58:58下午,1.703,2.011
 6457 ,10/03/2016,03:58:58下午,1.703,2.011
 6458 ,10/03/2016,03:58:59下午,1.703,2.011
 6459 ,10/03/2016,03:58:59下午,1.703,2.011
 6460 ,10/03/2016,03:58:59下午,1.703,2.011
 6461 ,10/03/2016,03:58:59下午,1.703,2.011
 6462 ,10/03/2016,03:58:59下午,1.703,2.011
 6463 ,10/03/2016,03:58:59下午,1.703,2.011
 6464 ,10/03/2016,03:59:00下午,1.703,2.011
 6465 ,10/03/2016,03:59:00下午,1.702,2.011
 6466 ,10/03/2016,03:59:00下午,1.702,2.011
 6467 ,10/03/2016,03:59:00下午,1.702,2.011
 6468 ,10/03/2016,03:59:00下午,1.702,2.011
 6469 ,10/03/2016,03:59:00下午,1.702,2.010
 6470 ,10/03/2016,03:59:01下午,1.701,2.010
 6471 ,10/03/2016,03:59:01下午,1.701,2.010
 6472 ,10/03/2016,03:59:01下午,1.701,2.010
 6473 ,10/03/2016,03:59:01下午,1.701,2.010
 6474 ,10/03/2016,03:59:01下午,1.702,2.011
 6475 ,10/03/2016,03:59:02下午,1.702,2.011
 6476 ,10/03/2016,03:59:02下午,1.702,2.011
 6477 ,10/03/2016,03:59:02下午,1.702,2.011
 6478 ,10/03/2016,03:59:02下午,1.702,2.010
 6479 ,10/03/2016,03:59:02下午,1.702,2.010
 6480 ,10/03/2016,03:59:02下午,1.702,2.010
 6481 ,10/03/2016,03:59:03下午,1.702,2.010
 6482 ,10/03/2016,03:59:03下午,1.702,2.010
 6483 ,10/03/2016,03:59:03下午,1.702,2.010
 6484 ,10/03/2016,03:59:03下午,1.702,2.010
 6485 ,10/03/2016,03:59:03下午,1.702,2.010
 6486 ,10/03/2016,03:59:03下午,1.702,2.010
 6487 ,10/03/2016,03:59:04下午,1.702,2.010
 6488 ,10/03/2016,03:59:04下午,1.702,2.010
 6489 ,10/03/2016,03:59:04下午,1.702,2.010
 6490 ,10/03/2016,03:59:04下午,1.702,2.010
 6491 ,10/03/2016,03:59:04下午,1.702,2.010
 6492 ,10/03/2016,03:59:05下午,1.701,2.009
 6493 ,10/03/2016,03:59:05下午,1.701,2.009
 6494 ,10/03/2016,03:59:05下午,1.701,2.009
 6495 ,10/03/2016,03:59:05下午,1.701,2.009
 6496 ,10/03/2016,03:59:05下午,1.701,2.010
 6497 ,10/03/2016,03:59:05下午,1.702,2.010
 6498 ,10/03/2016,03:59:06下午,1.702,2.010
 6499 ,10/03/2016,03:59:06下午,1.702,2.010
 6500 ,10/03/2016,03:59:06下午,1.702,2.010
 6501 ,10/03/2016,03:59:06下午,1.702,2.010
 6502 ,10/03/2016,03:59:06下午,1.702,2.010
 6503 ,10/03/2016,03:59:06下午,1.702,2.010
 6504 ,10/03/2016,03:59:07下午,1.702,2.010
 6505 ,10/03/2016,03:59:07下午,1.702,2.008
 6506 ,10/03/2016,03:59:07下午,1.700,2.008
 6507 ,10/03/2016,03:59:07下午,1.700,2.008
 6508 ,10/03/2016,03:59:07下午,1.700,2.008
 6509 ,10/03/2016,03:59:07下午,1.700,2.008
 6510 ,10/03/2016,03:59:08下午,1.700,2.008
 6511 ,10/03/2016,03:59:08下午,1.700,2.008
 6512 ,10/03/2016,03:59:08下午,1.700,2.008
 6513 ,10/03/2016,03:59:08下午,1.700,2.008
 6514 ,10/03/2016,03:59:08下午,1.700,2.007
 6515 ,10/03/2016,03:59:09下午,1.699,2.007
 6516 ,10/03/2016,03:59:09下午,1.699,2.007
 6517 ,10/03/2016,03:59:09下午,1.699,2.007
 6518 ,10/03/2016,03:59:09下午,1.699,2.007
 6519 ,10/03/2016,03:59:09下午,1.699,2.007
 6520 ,10/03/2016,03:59:09下午,1.699,2.007
 6521 ,10/03/2016,03:59:10下午,1.699,2.007
 6522 ,10/03/2016,03:59:10下午,1.699,2.007
 6523 ,10/03/2016,03:59:10下午,1.699,2.008
 6524 ,10/03/2016,03:59:10下午,1.700,2.008
 6525 ,10/03/2016,03:59:10下午,1.700,2.008
 6526 ,10/03/2016,03:59:10下午,1.700,2.008
 6527 ,10/03/2016,03:59:11下午,1.700,2.008
 6528 ,10/03/2016,03:59:11下午,1.699,2.007
 6529 ,10/03/2016,03:59:11下午,1.699,2.007
 6530 ,10/03/2016,03:59:11下午,1.699,2.007
 6531 ,10/03/2016,03:59:11下午,1.699,2.007
 6532 ,10/03/2016,03:59:11下午,1.699,2.007
 6533 ,10/03/2016,03:59:12下午,1.699,2.007
 6534 ,10/03/2016,03:59:12下午,1.699,2.007
 6535 ,10/03/2016,03:59:12下午,1.699,2.007
 6536 ,10/03/2016,03:59:12下午,1.699,2.007
 6537 ,10/03/2016,03:59:12下午,1.699,2.007
 6538 ,10/03/2016,03:59:13下午,1.699,2.007
 6539 ,10/03/2016,03:59:13下午,1.699,2.007
 6540 ,10/03/2016,03:59:13下午,1.699,2.007
 6541 ,10/03/2016,03:59:13下午,1.699,2.006
 6542 ,10/03/2016,03:59:13下午,1.699,2.006
 6543 ,10/03/2016,03:59:13下午,1.699,2.006
 6544 ,10/03/2016,03:59:14下午,1.699,2.006
 6545 ,10/03/2016,03:59:14下午,1.699,2.006
 6546 ,10/03/2016,03:59:14下午,1.699,2.006
 6547 ,10/03/2016,03:59:14下午,1.699,2.006
 6548 ,10/03/2016,03:59:14下午,1.699,2.006
 6549 ,10/03/2016,03:59:14下午,1.699,2.006
 6550 ,10/03/2016,03:59:15下午,1.699,2.006
 6551 ,10/03/2016,03:59:15下午,1.698,2.006
 6552 ,10/03/2016,03:59:15下午,1.698,2.006
 6553 ,10/03/2016,03:59:15下午,1.698,2.006
 6554 ,10/03/2016,03:59:15下午,1.698,2.006
 6555 ,10/03/2016,03:59:15下午,1.698,2.006
 6556 ,10/03/2016,03:59:16下午,1.698,2.006
 6557 ,10/03/2016,03:59:16下午,1.698,2.006
 6558 ,10/03/2016,03:59:16下午,1.698,2.006
 6559 ,10/03/2016,03:59:16下午,1.698,2.006
 6560 ,10/03/2016,03:59:16下午,1.699,2.006
 6561 ,10/03/2016,03:59:17下午,1.699,2.006
 6562 ,10/03/2016,03:59:17下午,1.699,2.006
 6563 ,10/03/2016,03:59:17下午,1.699,2.006
 6564 ,10/03/2016,03:59:17下午,1.697,2.005
 6565 ,10/03/2016,03:59:17下午,1.697,2.005
 6566 ,10/03/2016,03:59:17下午,1.697,2.005
 6567 ,10/03/2016,03:59:18下午,1.697,2.005
 6568 ,10/03/2016,03:59:18下午,1.697,2.006
 6569 ,10/03/2016,03:59:18下午,1.698,2.006
 6570 ,10/03/2016,03:59:18下午,1.698,2.006
 6571 ,10/03/2016,03:59:18下午,1.698,2.006
 6572 ,10/03/2016,03:59:18下午,1.698,2.006
 6573 ,10/03/2016,03:59:19下午,1.697,2.004
 6574 ,10/03/2016,03:59:19下午,1.697,2.004
 6575 ,10/03/2016,03:59:19下午,1.697,2.004
 6576 ,10/03/2016,03:59:19下午,1.697,2.004
 6577 ,10/03/2016,03:59:19下午,1.697,2.005
 6578 ,10/03/2016,03:59:19下午,1.697,2.005
 6579 ,10/03/2016,03:59:20下午,1.697,2.005
 6580 ,10/03/2016,03:59:20下午,1.697,2.005
 6581 ,10/03/2016,03:59:20下午,1.697,2.005
 6582 ,10/03/2016,03:59:20下午,1.697,2.005
 6583 ,10/03/2016,03:59:20下午,1.697,2.005
 6584 ,10/03/2016,03:59:20下午,1.697,2.005
 6585 ,10/03/2016,03:59:21下午,1.697,2.005
 6586 ,10/03/2016,03:59:21下午,1.697,2.005
 6587 ,10/03/2016,03:59:21下午,1.697,2.005
 6588 ,10/03/2016,03:59:21下午,1.697,2.005
 6589 ,10/03/2016,03:59:21下午,1.697,2.005
 6590 ,10/03/2016,03:59:22下午,1.697,2.005
 6591 ,10/03/2016,03:59:22下午,1.697,2.004
 6592 ,10/03/2016,03:59:22下午,1.697,2.004
 6593 ,10/03/2016,03:59:22下午,1.697,2.004
 6594 ,10/03/2016,03:59:22下午,1.697,2.004
 6595 ,10/03/2016,03:59:22下午,1.697,2.004
 6596 ,10/03/2016,03:59:23下午,1.697,2.004
 6597 ,10/03/2016,03:59:23下午,1.697,2.004
 6598 ,10/03/2016,03:59:23下午,1.697,2.004
 6599 ,10/03/2016,03:59:23下午,1.697,2.004
 6600 ,10/03/2016,03:59:23下午,1.697,2.004
 6601 ,10/03/2016,03:59:23下午,1.697,2.004
 6602 ,10/03/2016,03:59:24下午,1.697,2.004
 6603 ,10/03/2016,03:59:24下午,1.697,2.004
 6604 ,10/03/2016,03:59:24下午,1.697,2.004
 6605 ,10/03/2016,03:59:24下午,1.697,2.004
 6606 ,10/03/2016,03:59:24下午,1.697,2.004
 6607 ,10/03/2016,03:59:24下午,1.697,2.004
 6608 ,10/03/2016,03:59:25下午,1.697,2.004
 6609 ,10/03/2016,03:59:25下午,1.697,2.004
 6610 ,10/03/2016,03:59:25下午,1.697,2.004
 6611 ,10/03/2016,03:59:25下午,1.697,2.004
 6612 ,10/03/2016,03:59:25下午,1.697,2.004
 6613 ,10/03/2016,03:59:25下午,1.697,2.003
 6614 ,10/03/2016,03:59:26下午,1.696,2.003
 6615 ,10/03/2016,03:59:26下午,1.696,2.003
 6616 ,10/03/2016,03:59:26下午,1.696,2.003
 6617 ,10/03/2016,03:59:26下午,1.696,2.003
 6618 ,10/03/2016,03:59:26下午,1.696,2.003
 6619 ,10/03/2016,03:59:27下午,1.696,2.003
 6620 ,10/03/2016,03:59:27下午,1.696,2.003
 6621 ,10/03/2016,03:59:27下午,1.696,2.003
 6622 ,10/03/2016,03:59:27下午,1.696,2.003
 6623 ,10/03/2016,03:59:27下午,1.696,2.003
